country,indicator,date,year_week,value,source,url
Slovenia,Daily ICU occupancy,2021-10-08,2021-W40,114,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-09,2021-W40,115,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-10,2021-W40,117,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-11,2021-W41,117,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-12,2021-W41,114,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-13,2021-W41,121,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-14,2021-W41,116,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-15,2021-W41,116,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-16,2021-W41,116,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-17,2021-W41,121,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-18,2021-W42,119,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-19,2021-W42,120,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-20,2021-W42,119,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-21,2021-W42,118,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-22,2021-W42,121,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-23,2021-W42,117,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-24,2021-W42,124,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-25,2021-W43,124,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-26,2021-W43,128,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-27,2021-W43,130,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-28,2021-W43,128,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-29,2021-W43,130,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-30,2021-W43,128,Country_Github,
Slovenia,Daily ICU occupancy,2021-10-31,2021-W43,136,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-01,2021-W44,142,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-02,2021-W44,155,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-03,2021-W44,154,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-04,2021-W44,165,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-05,2021-W44,172,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-06,2021-W44,174,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-07,2021-W44,180,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-08,2021-W45,184,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-09,2021-W45,187,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-10,2021-W45,186,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-11,2021-W45,206,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-12,2021-W45,209,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-13,2021-W45,219,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-14,2021-W45,222,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-15,2021-W46,228,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-16,2021-W46,236,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-17,2021-W46,246,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-18,2021-W46,253,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-19,2021-W46,253,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-20,2021-W46,264,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-21,2021-W46,265,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-22,2021-W47,276,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-23,2021-W47,283,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-24,2021-W47,280,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-25,2021-W47,288,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-26,2021-W47,289,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-27,2021-W47,283,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-28,2021-W47,284,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-29,2021-W48,279,Country_Github,
Slovenia,Daily ICU occupancy,2021-11-30,2021-W48,277,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-01,2021-W48,276,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-02,2021-W48,274,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-03,2021-W48,270,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-04,2021-W48,264,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-05,2021-W48,271,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-06,2021-W49,266,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-07,2021-W49,267,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-08,2021-W49,259,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-09,2021-W49,251,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-10,2021-W49,241,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-11,2021-W49,242,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-12,2021-W49,240,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-13,2021-W50,235,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-14,2021-W50,236,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-15,2021-W50,231,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-16,2021-W50,234,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-17,2021-W50,236,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-18,2021-W50,220,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-19,2021-W50,215,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-20,2021-W51,215,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-21,2021-W51,206,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-22,2021-W51,206,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-23,2021-W51,202,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-24,2021-W51,202,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-25,2021-W51,200,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-26,2021-W51,195,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-27,2021-W52,199,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-28,2021-W52,199,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-29,2021-W52,189,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-30,2021-W52,187,Country_Github,
Slovenia,Daily ICU occupancy,2021-12-31,2021-W52,180,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-01,2021-W52,172,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-02,2021-W52,171,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-03,2022-W01,171,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-04,2022-W01,163,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-05,2022-W01,157,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-06,2022-W01,160,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-07,2022-W01,155,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-08,2022-W01,156,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-09,2022-W01,159,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-10,2022-W02,157,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-11,2022-W02,160,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-12,2022-W02,154,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-13,2022-W02,153,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-14,2022-W02,154,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-15,2022-W02,153,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-16,2022-W02,156,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-17,2022-W03,156,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-18,2022-W03,154,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-19,2022-W03,154,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-20,2022-W03,146,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-21,2022-W03,143,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-22,2022-W03,136,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-23,2022-W03,136,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-24,2022-W04,135,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-25,2022-W04,130,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-26,2022-W04,125,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-27,2022-W04,124,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-28,2022-W04,130,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-29,2022-W04,127,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-30,2022-W04,133,Country_Github,
Slovenia,Daily ICU occupancy,2022-01-31,2022-W05,137,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-01,2022-W05,132,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-02,2022-W05,130,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-03,2022-W05,127,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-04,2022-W05,133,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-05,2022-W05,133,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-06,2022-W05,134,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-07,2022-W06,134,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-08,2022-W06,141,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-09,2022-W06,146,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-10,2022-W06,141,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-11,2022-W06,136,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-12,2022-W06,134,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-13,2022-W06,133,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-14,2022-W07,136,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-15,2022-W07,130,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-16,2022-W07,125,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-17,2022-W07,119,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-18,2022-W07,113,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-19,2022-W07,109,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-20,2022-W07,110,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-21,2022-W08,112,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-22,2022-W08,111,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-23,2022-W08,115,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-24,2022-W08,112,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-25,2022-W08,117,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-26,2022-W08,106,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-27,2022-W08,108,Country_Github,
Slovenia,Daily ICU occupancy,2022-02-28,2022-W09,104,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-01,2022-W09,94,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-02,2022-W09,89,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-03,2022-W09,83,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-04,2022-W09,80,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-05,2022-W09,78,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-06,2022-W09,81,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-07,2022-W10,80,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-08,2022-W10,85,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-09,2022-W10,87,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-10,2022-W10,86,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-11,2022-W10,77,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-12,2022-W10,71,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-13,2022-W10,71,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-14,2022-W11,67,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-15,2022-W11,67,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-16,2022-W11,61,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-17,2022-W11,58,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-18,2022-W11,62,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-19,2022-W11,61,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-20,2022-W11,58,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-21,2022-W12,58,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-22,2022-W12,56,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-23,2022-W12,52,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-24,2022-W12,50,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-25,2022-W12,49,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-26,2022-W12,50,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-27,2022-W12,53,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-28,2022-W13,55,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-29,2022-W13,55,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-30,2022-W13,50,Country_Github,
Slovenia,Daily ICU occupancy,2022-03-31,2022-W13,46,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-01,2022-W13,44,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-02,2022-W13,39,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-03,2022-W13,40,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-04,2022-W14,39,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-05,2022-W14,37,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-06,2022-W14,40,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-07,2022-W14,38,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-08,2022-W14,38,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-09,2022-W14,37,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-10,2022-W14,42,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-11,2022-W15,39,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-12,2022-W15,32,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-13,2022-W15,31,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-14,2022-W15,29,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-15,2022-W15,29,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-16,2022-W15,28,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-17,2022-W15,30,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-18,2022-W16,30,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-19,2022-W16,30,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-20,2022-W16,28,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-21,2022-W16,29,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-22,2022-W16,29,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-23,2022-W16,30,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-24,2022-W16,33,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-25,2022-W17,30,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-26,2022-W17,29,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-27,2022-W17,28,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-28,2022-W17,26,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-29,2022-W17,23,Country_Github,
Slovenia,Daily ICU occupancy,2022-04-30,2022-W17,23,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-01,2022-W17,24,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-02,2022-W18,22,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-03,2022-W18,22,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-04,2022-W18,22,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-05,2022-W18,21,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-06,2022-W18,17,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-07,2022-W18,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-08,2022-W18,19,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-09,2022-W19,21,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-10,2022-W19,22,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-11,2022-W19,19,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-12,2022-W19,15,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-13,2022-W19,14,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-14,2022-W19,9,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-15,2022-W19,9,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-16,2022-W20,9,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-17,2022-W20,9,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-18,2022-W20,8,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-19,2022-W20,8,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-20,2022-W20,8,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-21,2022-W20,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-22,2022-W20,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-23,2022-W21,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-24,2022-W21,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-25,2022-W21,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-26,2022-W21,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-27,2022-W21,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-28,2022-W21,5,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-29,2022-W21,5,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-30,2022-W22,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-05-31,2022-W22,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-01,2022-W22,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-02,2022-W22,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-03,2022-W22,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-04,2022-W22,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-05,2022-W22,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-06,2022-W23,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-07,2022-W23,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-08,2022-W23,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-09,2022-W23,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-10,2022-W23,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-11,2022-W23,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-12,2022-W23,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-13,2022-W24,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-14,2022-W24,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-15,2022-W24,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-16,2022-W24,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-17,2022-W24,7,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-18,2022-W24,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-19,2022-W24,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-20,2022-W25,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-21,2022-W25,6,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-22,2022-W25,8,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-23,2022-W25,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-24,2022-W25,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-25,2022-W25,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-26,2022-W25,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-27,2022-W26,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-28,2022-W26,12,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-29,2022-W26,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-06-30,2022-W26,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-01,2022-W26,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-02,2022-W26,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-03,2022-W26,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-04,2022-W27,12,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-05,2022-W27,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-06,2022-W27,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-07,2022-W27,10,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-08,2022-W27,12,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-09,2022-W27,11,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-10,2022-W27,13,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-11,2022-W28,15,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-12,2022-W28,14,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-13,2022-W28,15,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-14,2022-W28,12,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-15,2022-W28,14,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-16,2022-W28,15,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-17,2022-W28,16,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-18,2022-W29,20,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-19,2022-W29,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-20,2022-W29,19,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-21,2022-W29,16,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-22,2022-W29,15,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-23,2022-W29,16,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-24,2022-W29,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-25,2022-W30,19,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-26,2022-W30,19,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-27,2022-W30,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-28,2022-W30,17,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-29,2022-W30,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-30,2022-W30,16,Country_Github,
Slovenia,Daily ICU occupancy,2022-07-31,2022-W30,16,Country_Github,
Slovenia,Daily ICU occupancy,2022-08-01,2022-W31,17,Country_Github,
Slovenia,Daily ICU occupancy,2022-08-02,2022-W31,18,Country_Github,
Slovenia,Daily ICU occupancy,2022-08-03,2022-W31,17,Country_Github,
